seller_id,total_vendas
ffeee66ac5d5a62fe688b9d26f83f534,2423
293dee954235e4e4e43f129313625ebe,2415
1caf283236cd69af44cbc09a0a1e7d32,2391
c3e1abd72a42fe690fcd89cf5720fe29,2390
1690cada046eb7e92c12f98b1f8a8167,2386
b2a6d334e2833acea353624840e25a0e,2385
77fccaae319668a8ab6cd0fd16aec48c,2383
b586cd24c010a13916af621b0325fbba,2382
6a38087bc8ad4f89ff453561005f6dea,2381
2e1a7d075abe038c1b2743005fe42ff1,2380
718539d38d07dd351c76db862760e2e2,2371
3092c0b297aacfb4bb6e056ebe13b9b8,2367
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2356
138dbe45fc62f1e244378131a6801526,2351
91543f9849d68d023e17194926598543,2348
747e73c01a4593d4cf60dcf970fd2689,2342
ea65d8b58316a6f2362f2a9e4b3e86ad,2337
39d54ff918774174706fb065d7f9dc07,2329
f235413f677777a0738ff215d0184901,2329
3935fe5fe0f82787a9dcb8deb62be09d,2322
74bafed391319577bce6f4d2acc0589a,2322
112453736dbe3889cfb74e1aaa0ba0c1,2314
6ddc28b61be28373b4503a1f61cf98a9,2306
4eb61f060e7dcc1d5a80d806c35cc541,2292
392e0502231ae2f8b29994ef6398cd77,2291
198c7ea11960a9844b544d9bcdca860c,2290
e2c92f9c1c7746d899d18f2e158bbff7,2288
4eeb99008a0f59d2c7759c59f9a346eb,2273
5a425cc503b39b262a847fd6212bf53b,2272
3785b653b1b82de85ab47dd139938091,2262
52f0fe436a347ddad7ed5f9aa4e27eaa,2260
5f67c6082caacb26e431a7b17940cece,2258
91f5779a8731baca4809fdeade81803f,2257
5f3ae9136c875522250f8184f253413a,2251
f63d8f293af3a6454377546bd9dd19ff,2246
334cab711dee080b079fa5779b584783,2244
411f3b52d857390502ee4e4d5ceabc2d,2238
3ca08eeb8d5595949fed424bd3677742,2236
7ecd59e5e20407131822c1a68ac59c1f,2234
81783131d2a97c8d44d406a4be81b5d9,2227
fac1a9017ade7bdc94058fc1c969f355,2222
57c764b4a836300be881e2ff86e449f9,2214
a7c88262832dfc683781d6a421edefae,2213
9f50216bfd01913736a55a11b55ea842,2210
c5f7e746b7e6d07def6c0dae9903279b,2206
71592660bbcb6a4664e97b6f8b68babc,2199
731ef20c231d9a7103a425e83fd91271,2198
f1ed6bd0a9b11b581f16c851c6a5a527,2197
128f9bfbe4c7d5185033914b1de3d39a,2190
f918546be4bec7104d117789ba758b2b,2189
7c5b05cbdb5542049f38d90d7815b97d,2188
8ff1a9df749e454105c55cda13e79143,2186
134285d1f41da5c13a756ee8142c8a4e,2183
010543a62bd80aa422851e79a3bc7540,2169
26e2c91ef821e1ff8985f408788fe35b,2167
8de8fe3af4449ed695d2434c933ed73e,2155
41da412d33e8da4f22baf55cb1bde82c,2154
3771c85bac139d2344864ede5d9341e3,2152
656591be56071d4c9ef4e5fee78a578a,2150
0afccdb8a34ee5c79f7c06faf2b4d56e,2142
20cb7c2fde3e5bf10f0bbe7394e1c6a9,2140
52f9db5cfb423382a2fa5c9e39303202,2136
8ea394aed8138685abe1eb9f25e1021d,2136
406740ee611378a662d274c7d8c43c4a,2131
42ef3192a9ff87a22d1867b74b3ee205,2125
0791d9fc1e30678ecf03d3e55fa108d3,2116
b33aaadd1a8891d2dfef0c4c3bdf0371,2116
7a2d2949aea47fab95fd98d6c9f618b1,2114
b1aaae6b66ad3c40f54b389d7ea4bee0,2114
2dcf93836ae3ce0d7c93e2f10876467a,2113
e504a4e2efaa45cbff7e268a2c58c956,2112
058cb5aeb36d7c0fcae20fc85d5e0a59,2108
81336a0f57a33776419727a300249e90,2097
9c690ceacd5c66731bf443ea810195cb,2084
ddd51ae8cda92f3995a51fc0f0f3eec7,2082
7813ea3ebd9411dc600b4dd01f7a97b9,2072
ca4b77513ac2040591b0d8fae6958380,2070
325f3178fb58e2a9778334621eecdbf9,2060
866558b3bccef2dbc6d29a2b5995016f,2058
b9ca8e8baa5d4aa038394a700f63e69f,2045
af3ef48d0e13835e529c29ac573c63e5,2042
a0d7fbb07bb5ebc3b05980e750db56f3,2036
00720abe85ba0859807595bbf045a33b,2034
01fd077212124329bac32490e8ef80d9,2034
70f84699be677ec988d1fa824aef7d90,2033
817f85dbb65aa3e70831d90fe75cdf89,2033
06bb3a2fe5e7b7a845b13e8fb91bd944,2030
7586919161935337bf6b6d7ff5779648,2030
8ec76bb0965af3f007692b26fa9d6623,2029
a70e9066dbfd10b6b97a3f54a1356762,2028
a5259c149128e82c9d6d46e0c1c812bb,2026
d4ffeb15b67e81ff9af2b4252d99fb7e,2023
0ac4201fda2c68ebc0e47cb9423cf3c9,2021
5b07547f10dd980738a1a27f685af669,2015
2a61c271b1ac763450d846849783e922,2014
901b460cdce0c64e471230d7f2f9f3a3,2013
d8c7ba53e7e38711eaef8c2849d6d2e1,2009
e7f3bf1ecd8526eb7f3b18059e6716e5,2007
5b0cc932433fa5184b5b94bfe6bcc256,1994
671585f5a2af58b6e276bc01003c0d2b,1993
c3ee2331a724e6fc02c4b698b57a73f3,1992
15fa791d5e017f66402dc28c44480657,1986
863d2ebcd347ce4922de7a0f9a5581d6,1978
36890be00bbfc1cdb9a4a38a6af05a69,1969
9da1ca0bef29ee170e541927a5aeabdc,1966
4b1eaadf791bdbbad8c4a35b65236d52,1963
dd4d95ba2d15c071e6c695e2ef6ce169,1962
6806dad1da97bfb5a9038eac6881f706,1961
a4bd6e9adf39b63f43dc545d3ca1f53d,1960
edc518ba25576a0188a0e8f2c3af186f,1959
8378eb36b6b70c5734e83ad7b8cdc3b7,1957
985c92cc412091f8529c12d7f23d3fef,1956
fa3a0b5aabb344b9a92e3524b0202123,1953
081acf3de680d554796c9cf041be7bc2,1945
714b9a1332840f257b49f476bea4e341,1944
0b18d63d0cd1d723567903fd34a07df2,1942
04e38a233f726ef161074ab1c9b0399a,1933
8a43128d7f9a3db592b866e6861a6cce,1933
7e26c750b4cb9f6766f58265ff9ebe95,1928
ffff564a4f9085cd26170f4732393726,1909
97512d3fc193b2d1dfcdba0f9d1f0f8a,1905
5151aea44289d6c6b090ee31c2132508,1903
88cf19ec1fc2c58f161aee259d57142c,1901
e64d65bc8dbec2accda90c58de5d1246,1901
7dc9a3355bae96dd82008b313d3a456c,1900
cda598c48d7c614bc1cad7d8ff6f0010,1900
51ed72984a04e5dd35c2b27e77179038,1898
bc47d5d1490df2b36add65d733eafaba,1898
b0f2a6122a90a93eb03e68653dd960e3,1893
66fd84ee7528c0c0de85d0f44a73d5ab,1891
8daab2245ebdc277c51098d01c5ad8ef,1891
17eea220a40cc0d2c0c5346379682398,1887
44f091b5abab8018f682fce8124b85e5,1887
b6e1504972665f739dec4facb9943775,1887
141440cad9341e553f8401c574a2aa38,1884
8a1ff5c35f6595a73fef4c7b96e4908a,1882
49cdc90518a4f82676b38b3c1aa43ff6,1881
6eb94e1466490d327a09abf8f3552a50,1877
8a9260f2b0340411d6d2a56bcf4f7378,1874
77dcbb67ccb3659bd58eaf5661560a30,1866
8c5e007d7bd5693fa1386ffefbc99f6c,1865
0887a9f087bcd5d9f6642b52f897fc6c,1862
bb135baca94c82fcb731335ad5b04a03,1857
e21a1e8be4715b0fcfd5385643bc49c4,1857
3faf68a3b0af94b10bac70d86077be49,1856
8f2b51a30523cdecddc2f179f351c7d6,1855
8b87cd0d43d49b9bdf40f56229364d59,1854
4324dd16853115efb0fd9d0d131ba6f4,1850
ec933281fb017b5020d06df29c3f77e8,1849
02c988090b766852e088c69d7fb3b551,1848
e250d617a0ad591ba9bd663e584a895d,1847
402916f742e5c740cc751493d9cf5053,1844
8e2b3afb420011ef0c88c9d5f11ea526,1831
bafc5aa11e413978be29040f51342e70,1828
4bf658053d453036c70976bccb2c31b2,1825
7357b52d27cbaa90f81a96cbc1279396,1825
a36ac007a4d18f865c8d32c3b2402c2d,1824
da7039f29f90ce5b4846ffc0fcc93beb,1824
f1b854361f4e15d5851b494df66f22b2,1824
f9d010e39375d9c91dce3f40b73a2f84,1824
dace965ca58120f92f8d742a9fa1864b,1816
8629c241b3622ac12cd4118afdc8d394,1814
cbf09e831b0c11f6f23ffb51004db972,1814
e256a62e0ac58c0edfba09966142d561,1810
9a03a4e9eb0b947652fae4f6121a3f5e,1804
b9a03475e6447e631b6799ec8274800f,1804
0eaa7e33d73809f1f925f7d07c506cbd,1802
6426d21aca402a131fc0a5d0960a3c90,1801
01bcc9d254a0143f0ce9791b960b2a47,1799
1e8c6a4c538f286aee9573239740a4b4,1798
1dcfa3835714681d4ba4a93bc1e0fd41,1796
2d518637f53161b973e01f56ea4bb88e,1793
a23266650e7c84bb93fbbba502137478,1792
cb810bd318f51b3dc3c753944d61a1fa,1789
fe701d88b67eaca109dffd464d1be9f9,1789
dc7192adf8ba09569261f4a8d576afe0,1783
3f8034bfc6b8b4135534975d49f04c63,1782
5795aebfe331fbcd02a2c4b679fb7952,1782
e53d5b9b29d1218281f4a907ada18626,1776
6025c79c035c3d772133b8b8238463b2,1775
f205b1a3ca9a34e0f8a228bae6e4c7b3,1771
5b97c06a046398e7005b2b7c0d707a92,1769
78a4d36f65a019172c6154468831a69f,1769
6b1c4d4d9ccf0be3d8544eb0e71e5318,1759
83b08de96980757220871b31bf6cffca,1759
8185694b58b2ba6de20fd41ae608bbea,1756
b5abf4f36adc043117b4fca82c22984c,1748
d1c7fa84e48cfa21a0e595167c1c500e,1748
0aea4c6ae1505b3228ddf3dd7822ee5b,1742
25e47381a6c510ddeb36084e33b89f0c,1742
5b664594895aefb418afaee6d40a9a23,1739
1f867308a0ce13133a4e639ff4de0c02,1734
7a425d299613df3e613bcf9d2eaf5c49,1727
431050a06a317f2b38168dec3dcd2b46,1721
f5f46307a4d15880ca14fab4ad9dfc9b,1721
921323538c9f1c4e816f2720eac02bea,1710
ecccfa2bb93b34a3bf033cc5d1dcdc69,1696
3a490ba60afa30ece0e7d50cfe74a4f0,1695
a414555ce331b8c8aea4a9cb8395194d,1694
a1040efe9ff4a6f93c28b0499eada8f5,1693
427165bf50f8ca07efc7bdc2bfcf1688,1692
542917da124346b47ea1ac79a93ce454,1691
8602a61d680a10a82cceeeda0d99ea3d,1685
a425f92c199eb576938df686728acd20,1684
bc503e244f187939d10c92a5c8e378ce,1682
10076e5788b8ee532724bcd460baf762,1680
113e3a788b935f48aad63e1c41dac1bd,1677
4ba52dfeba874da5b9ee7b17c7494f04,1669
f4a04f7be452aa3bb31760bf00055dd0,1667
a13580f0e8f782b7a543885a0ef99f08,1666
119d1aef1b4144adba89163f6cd9f5d4,1665
596849622429351f47b32e6cae1055ff,1664
52092ddbd3a58c450a4459bf051b2287,1660
5145090ab595c0d0b8557199f5701fbf,1659
9b522ba7eae9e1d04082f267144583cc,1655
c37b2059d4f90d4feead554e5246565e,1655
1dd33b8119b3cb1056ed5dc88cd0aaf4,1642
2646baaf662d4d92ac48f047e35db92d,1640
850857dfac77488c307e2b1cbd84ab5a,1639
014d9a685fd57276679edd00e07089e5,1634
47648caee88ccfe951fbb27fbf7b4cbe,1633
4ebdc7e6cd6102a022dadc49156d4ea8,1633
9e9b539eb2806acee3f5c28085c1db9f,1628
b18871c324516afa228a13e8f1ef0ae9,1625
c273175f7c6c80fb02f051e2fc6d0d72,1623
c35672b10ad50968f567ea3f4b91e877,1621
7ecef8194babfec876ca720714327841,1620
e48cc16ab70bfa09e1401740dce0b3d7,1620
a066df7361163e7ddc5d7452dd17448b,1619
186cdd1b2df32caa72cfb410bba768d3,1611
1464afc72f696af775557a821c2e253f,1610
de9727ca376d1be6ec121b110aa7954c,1608
4cf490a58259286ada5ba8525ba9e84a,1605
725af026f869236a8dd0ceb98564d156,1604
a478c7961d6a992065b24e63b366f90b,1603
b55638ad525e906c698fa2ce742c1742,1602
c54679b132454625907c773d273d4126,1602
ef2fbc2b607d8492bcffe657a4645434,1598
226b05fe067266c59c15dae208213d06,1597
3d4b1ae7539303b5704493798893e82c,1597
11fb6f6d341adbe19e81733701704635,1596
c794dab4928dd97beb41d05514441e86,1596
db46ca7bce82b11f7e247539271fc390,1589
bf00385a5f7fc1ef39a13c2e9ee50a5f,1587
e439f7176d763f92de325271111b2fd5,1585
5ee7fd217d08dfe5d3e2f51f96a12c9a,1583
b566ab0ef88016e00422755e305103c6,1582
76ea5315acb3f5f7ade3cd261faf922a,1580
5bba18b40e8c973b0f32e748004775b0,1570
0ad80de75c811326389cfb1daba7d45e,1565
3f2af2670e104d1bcb54022274daeac5,1561
38102b031c2a15e54623d711bfc753d3,1560
b8578d2d823bd8e251f6fdd02b40902d,1560
c8c1bea22194a4eefa2dc9a9fa89f536,1558
d101c6da914ae3d53f7bee42283f2fe2,1557
d7827b2af99326a03b0ed9c7a24db0d3,1557
5d76d80a2f5f39c891b996a1bf4c9853,1556
fcf16b7a8697e559f0123190bb30177d,1552
0b0ddbc7b9d9584f442c7ac92b0ff6c9,1551
439a47cc365d6e3bd526812ea9de3c29,1549
1284de4ae8aa26997e748c851557cf0e,1547
5c3460cd3e8a984382ae254e7dd20d9f,1546
4dbd95a08b31ede5c82d3f861cb1ce1a,1543
89c127985a8b130cfa45c1d36764017a,1541
bc07d855eac23aab5ac8a120f21d16b2,1541
01ed254b9ff8407dfb9d99ba1e17d923,1534
557f22c76691849db52d2abccf0015d0,1532
c8e135e7b21ecbc36c1153a29d2f5a06,1526
d1b9d4be4b6f9ebd85f8acd6745ba612,1525
365e445f796710c3431557e85caa25db,1523
1cbd50a8c52e6cf8e315c5709fab386f,1520
2bd05d410a8fd26dc4184a15f4f2f588,1516
0bebbb2cea103a4a020c95d43fd7d754,1513
c7b7db6c8f3c64a7cc1afa634db21d50,1512
ed9eef5be0992d413d251fadba1a410d,1510
4091f77d8c768fc3e81c20761471761d,1508
55c96925041a14097b6a7825554f4ad5,1507
82cb9f452fe8334df74b22d37824b431,1507
20b54c376b794ed028df09a3cd88e8dc,1506
9bc484c87d79cd4874e05ca182658045,1505
9a1aea68d3efa00862ec88c0768037d0,1502
70849ca4f400aaabb62cb7462a6f1428,1494
7d7d2b7a51328016102d4528c411d630,1494
6a8a889bde935bafa76d7848782dfaf9,1493
269cff2d3c8d205c11f37a52402ea93b,1491
5fd924b4836098a5be0ecf81ba054ce0,1490
2379bdc3888025689a9deb7b141507d5,1483
04fdea0c111866e6cf812f1570d6b5bd,1482
10ff823eda2b032e2c93d17a7d294736,1481
c7fdb77fdbff3c41981bc52f787e959e,1480
4736e9d642ef4257cd7622516931eb51,1478
528bcf6680c36dddf07620bd35b33a6f,1478
d0d70d21e2234dd7cd3cf63fe414148a,1478
04843805947f0fc584fc1969b6e50fe7,1475
d4910f1cdcfdabd48d6b316e395d4a23,1471
6b89abe95848c850399130d149a39b63,1465
2f73e04d12cdf0c945ded66bb3fcf6c7,1461
bbaff50f3b708fda865918715276cd87,1460
2d378dbb39815785238c0139c7647fb7,1454
556a6409838156ea299c9d1f9e2dde43,1449
5b2e94f2c22b39ccc24d34ad0f669672,1447
67225bff54a172ff67579aaf583efd78,1447
cb6c9f5888a7a090c75beaf615925792,1447
c0098efcf800861dcae589affca31408,1444
6f83d9e4da896daae20b9b6b2d3ff8d2,1441
9140bd1d9de28b197dce077bdd687438,1440
6562efe88ce0826a4ca4f189f03b4b84,1437
eb72802c83dc7547529c9546d1a9b8ef,1437
7f40d06aa0b5f1aa4f41af8c0480e2ef,1435
daf565f087a52def0fd5c5825b3661bc,1430
83645b1645cdee8953ee54c29ceed564,1421
9ed65337433adfbedefd23dd76eaa494,1416
30a81d8cf85fb2ada1b1b094c9583a95,1414
9d7a1d34a5052409006425275ba1c2b4,1414
5011f0d93373a4c5753adf58ca77af8d,1413
1d503743d2526f03f0c2c89540ee008c,1410
38e6dada03429a47197d5d584d793b41,1410
1cbd32d00d01bb8087a5eb088612fd9c,1403
8fbd63429be6d3e5e6d1a709b6464802,1403
c1ed9e3daf6154542826a6996af0fb8c,1403
abc015ebac1d283a323ca9db35ede4b9,1398
6bb62a4912377c7bfe7cb17b406bc7e6,1397
788e857f317e53de488d393e65a80f45,1397
7daca0837f033a41a6f3428c18657533,1397
b3f19518fcec265b2e97af287725f981,1396
1b65c144b17e607c0f37f10bb7dfec8d,1395
e84ad2127668df3aafc6b73531a0beb8,1395
626ab1cd96932367f0eeec2e47046c12,1391
8fdca8e349553f99bc738833a62c8802,1391
55dedd83e501d8248880557d9073cbfd,1390
b2eecf5ea250510da76590ca79d60e5d,1386
c878515173c84a492ebe50d6b493230b,1386
1bc2e21de46adfea6b98cc96b00f3b40,1385
3dbbce181edfaa4a597ec858c382d2ec,1384
2cb6eb1b7185064167657fa09f541105,1383
68ca56ce86830f3d31b1b7ec6a54da3e,1377
5d9f3746e112e696f98ea22c56b3e912,1370
b5e3e38609125694d2ea2417522a60b7,1368
ad273c9eb54ecb4532de4bf75bae9e4e,1365
08d2d642cf72b622b14dde1d2f5eb2f5,1362
c52c644cc0dc85121207a27013efc6af,1362
5f26c1408a65b42a7224cd463bdf3292,1357
c88f62b4c386a59281014d677864d016,1350
89f69225956f951295ca4c7fb1266553,1347
3d4824f20035949c710eaf111f869d39,1345
0d4c8269e7f0401201794deef160edd6,1344
90d4125885ab6c86e8820a722be71974,1343
3c3017960b2dbd72711a61f0400aab8f,1340
3d5d0dc7073a299e31fa718ce1bc00b6,1340
515d781150feed28a6ac091bb0e3cb8c,1338
a2deecd5398f5df4987110c80a1972a3,1334
6bef34c5be6f2bbd70aa5165f6df94b1,1330
bb5d956dece964a06c12bceb66b923ae,1329
f5fea3ffed6c2e889bab72705557c63a,1329
700f03c207639c22d933381ff60b35c2,1326
1430239a858e7682bbc43b20758af153,1325
45a3d05fb00435e52a28859dd03703b3,1324
76c47a299e4a8fe992316a85865acbe9,1320
07017df32dc5f2f1d2801e579548d620,1314
41c2bad7229b0c25e6becf179ebf63ff,1308
18e694e0e48ed6f7aa3f24aade5fd697,1307
da6a60cc8cc724fe51be021ff8be779c,1306
f3295428338a40977a03f555246a70f4,1303
26785a546900236d66f2e4197c211158,1301
fe87f472055fbcf1d7e691c00b1560dc,1301
d8cf3b6a2151949f930d0252b180ec42,1300
4fb41dff7c50136976d1a5cf004a42e2,1297
dbec9a0a7efeff029d4d9dce7dc4cc95,1289
432c67955c0acd1fd6b0b5d678766a71,1288
577719699805dd125d5b6fdde5943bba,1288
1cd9e0cc1839d55516843def5600816d,1287
e8dba4d70f7f2b20e775d09cae01142d,1285
ae45df84722b1d15c5f32b23a095746c,1282
c714262700f93defc16bf17a51a4cb23,1282
734def04b237117a09321dd6d8f3f2a2,1281
457fe919b032a3f7dadba6fb92cf7855,1275
b2c97074649f92197d9387d9033dda5f,1270
9c4d31c7e46ab03a43fc06e3142afd4e,1263
bd4431c1a8dfa744b59e1e2a8bc99b9e,1262
d9442042130b7fe579d1295f9f4a248f,1262
327b89b872c14d1c0be7235ef4871685,1258
6c6cc59a5c00cacc5054ca06d65cc282,1256
7df1fc11cc5cbc518b39faa60cf5d67c,1251
03a2a6dcbe45d639c4dc2a0d24769c40,1250
7238f877570096ae403c51898fa64566,1250
980640c45d7a4635885491d077167e4d,1248
7994081388d55b9cf976c050653dd359,1245
638cba8be1fb599bbb76fd6948351eb3,1243
13511db12ac61e2f89c53b72a944a60b,1242
a20d8058c866dbaeca014d2cd20ac62e,1239
f0e103c63864d5405b958d984b6e94c9,1238
a72c2f59332659e361d647515c698798,1236
e1dc0754bada9ee4cfe9713f22f61292,1235
e51f22821f0c12a16ad5c020cdcd55e9,1233
7a91bf945c6fae0779f1c61ce97fe45c,1232
71dc18fd8cbf5fd77f45dd8b427abb34,1229
1d2732ef8321502ee8488e8bed1ab8cd,1228
4b39558c138930b9e5489c93b6df5fe3,1228
f0563bacf40c311f1c4d3d6b67b8a7a7,1228
1710c3aaa9c6b44ec3883ee0fe300e21,1226
6e4f5ff6b086632ba8dcb558fb10249e,1217
9261d76c62caaf0b24677c2ceb7f8f20,1217
3969863bb8af7f72580b3b1ffd3a17b3,1215
713e3a23ca5e47786eb6f0d99f94cfac,1213
e0eabded302882513ced4ea3eb0c7059,1213
bdae679a9b282249bc23b9b69dae9a99,1209
2d42ebcda99fd55f6f4bc2f1ca035d50,1207
28f10b1c5e5abb9d4857745bede6147c,1202
10089e9f2fd0c668a8fd4e52e1698888,1199
c03121937e54a93fcc1825c3098bbb6e,1198
48328ec9a579151d9cc6a86d4a59336c,1197
9485a23c0430ba1d58d359391606fce6,1195
1961c3e1272bfeceb05d0b78b5bbfdaf,1194
c42fd8e4d47dfb18ce5222f2dd7752f9,1194
cac63f48c38cd7d002a7e846dcd99a23,1194
0ff83046c3fa22efee8ecf291888b191,1191
cf654707ed6a99f112c7ec3d6f314b8b,1184
160e4f13fd3a64b1b86807be88b5ffb0,1177
167fd940acebc789debd6eb418c46e38,1177
edd066cd02126d7800f9b66e980e9931,1176
f783a638e9c6af4a7d0dbfde811e7a81,1175
39f776d2974049026ff531fc42ef2a3e,1174
51e4e89242cbb846c2deff3dc015650e,1173
63a79f5a7eb5cb48a7e5787b141c7993,1173
808d4348b916efa08e766ebad39f61eb,1173
e9729944ba65dc3ce425e0c5a22ae7b2,1173
05730013efda596306417c3b09302475,1170
f435898e493ba0356019a0b1cb8b55b1,1169
d66c11a9572221d92fbb8c4897db5f9b,1166
e58a5b390e28abc0b216cfb0e07d27d7,1166
8b655f0855926bcb49f5835d38dfddf6,1163
3f9c56764fabca627406093dcb3ef0b4,1161
80f2cf9abf6b5a0e5c612b5eea6646e6,1160
48985c61529077fa4f1e38bcff0f2ed3,1155
278b6e0b20c4f61fefaa0577943d7a35,1153
6d22a1fcebb6dd08c9cd90b92a93e8d0,1152
6e0908ef4d4efadbc3cc2b74ea477cb0,1152
05a940b4ecae36cadfd8e93bd9c43257,1150
25be943a321c8938947bdaabca979a90,1148
4e480be820e37de1444325ff358c9296,1148
ffad1e7127fb622cb64a900751590acd,1145
8d46553a36e68f95350a200c12f8f2e2,1140
5a05a16bb50629ee31afab8a6d4c2674,1139
c4fabeea6e569d42d02993bb1f4f1cbc,1135
5f06030071324cc52bf0304014ac7234,1133
4ef4c39cf3c24f326434cf0b2e48046a,1131
9d681c7e12db302cb261e721040dde65,1131
b16d3dadc47d4eb18be3d88bad0775ce,1130
33cbbec1e7e1044aaf11d152172c776f,1129
6e864f5c4669eff3d98140a07cc50202,1129
caa9bc43a9fe8cf9c564ddd8a03cc4a6,1129
6cf476a4ca74498db55cbccdaa9dcfb6,1126
633ecdf879b94b5337cca303328e4a25,1125
d1582f4043306e6b91afa6a8a884f898,1125
0d33a55da925bbf1ff02af5f6059fc7f,1124
3076499bbc033a927bf4a8a41bcf7fd4,1124
02b72cdeb9cfcc429f1af6f4e3f3b737,1121
562f8cfc51f265411f487d07e9c40e7f,1121
7aa538dd6e114e503a2e6154ea352253,1120
9198786624eaeb375793215cad26cfa6,1119
bfd938b22bc99bce1ae60dc602889f52,1117
dc64d75cc406bb0697be983831430e60,1116
179d859f51292aac5c10806a356f7af9,1115
3ef37b7ca6dd2b80bd8af81a62504996,1113
41c9d3997dd3c072c31139dc5bb5761f,1111
b45d7ebfb7378630f1bcd74b6ff86ff7,1110
4deebb3199eeafb282ae33229144f94b,1101
670a9dda115b5a88b18cfadee8de2332,1101
7a9c12e235c36247c3c81f50d6ea9cea,1101
eddd1991bd6d9309995a480c39b95137,1098
17adeba047385fb0c67d8e90b4296d21,1097
a8739afb32aaa45e01815ca76f76f54b,1097
9cad4b68bb993ee401a3c5aaa2bc26dd,1095
ed8cb7b190ceb6067227478e48cf8dde,1093
c89cf7c468a48af70aada384e722f9e2,1092
14ee35374a7876217954b5fa08e50463,1091
b7d5b4b87af9d42b601865d3f3810bff,1090
6b15924333bd1a741595fe981ea04822,1088
4221a7df464f1fe2955934e30ff3a5a1,1087
ef9952469137ff190bacafe117f51537,1087
a13aaf2d2886ab9fb30fb9a920160b8f,1086
8e670472e453ba34a379331513d6aab1,1084
3d621842b2ed28e2b474132480edac3c,1082
11eac105f3f90a9b87b19c89d91e24f3,1081
a1bea7061f61f6fdd9a85a6325ba1033,1081
cb4a705d00e100b9732d0ca34817d441,1081
010da0602d7774602cd1b3f5fb7b709e,1080
6c99c983ce3b6ba0ab813e6790e81691,1079
79a679c36c08d606b3fd47ead9de109b,1072
4f1f1c8666cdb6442f775c4e8caed465,1070
68f86ba270525243e68ae74044f992b9,1070
e644cbadf7eeb30d0d29f335ce7d52ec,1066
9c3c24eca51c52b91c1de727d2a2ae06,1062
6c17baf138731a4aaacc3210adf2037b,1061
6b9b80d53ba3676eafe60268a810b5a1,1055
b81e3a6c866a764974fe849821abeebd,1054
249f0e9905a6e06ad6c6bea7547ab9f6,1051
ce20a2ec1514c25e16f2b5b39bc818f0,1051
1bb3812d5f0747a3ab7348f199001a10,1050
74636e24f01da9268b0ed88dacd8513e,1049
8759e7aedd644f487315e5860962f162,1049
e3a386fc36e22064434e1fa256f6a9fa,1049
07de60b03d150fb3ea09eab5da5e4c8b,1048
39d61be7a92eb77b7da367bd4845bc0e,1047
d4f117125b59ce73c3302f88ee40c458,1046
13f57c12a00ed4610db646b913a7f5c6,1045
28ea411b354f14b1a494be4e79f0ce02,1044
dff87e4de60c9736ce8df835951b09bc,1043
73b8eb4a9a729d4019b24ed1be748cbf,1040
ba6b4a237f92479743cf0ca06b67a9ac,1040
28872dc528e978a639754bc8c2ce5a4c,1039
8a40ae794fa3f9892cee24bd5af0488b,1038
8d899e15a5925f097cca50faa49b15e3,1036
ab3e0c171fe84a7ba7de130f19cfb485,1036
54aa8463e87776b5612f4bdc4bd5d4de,1035
9c7fd21e0aa159b20da593371f08ff7c,1035
270d3ef21830ad0ecf3a6c53d08a533a,1032
3968920b9aa752ab98f7d5888c9252f2,1029
a56e351445e5863fc8960640ba9190c7,1029
49383af7ab774e4e8f3000f49c83dc4b,1028
385799a1cddbd26dfeb9157356a42282,1026
0aa124728afc1131dff5655f4c6f487b,1025
a99504ac23ed125aaf5302af6cc30af9,1025
7354220fb240bde543b3c40c060d41e7,1022
d79e8478eed9999493990b44955fb22e,1020
2ba91c7ad80ff88b23b7db823b43c233,1017
525e75a6fb1454a2325ab1734bcec221,1017
9aa388272ee334b6ae07bc73706e254a,1016
312ba1d77e9c332ef21f9598b7f64cd7,1015
d94ba08b99bedd6a5f6c875ecc4a6fac,1012
71271995e85f5b8530be99ed54a91b89,1011
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,1011
134a288e7de827ec5ec62e3ec9c3a295,1003
c6a7539d424a8402232c2228d7a03c5e,1002
365e4bce19bda0082c3d15d83fdb8bcd,1001
aac51c486b672a9850d59f3e84b1cf88,1000
e8a85b5f3df47be0984c55fd4064dbb4,998
7b98de631987e26dd6d803490c43a13c,995
fe1b067411b8c5066e962aa146ccee03,992
0aa2205ca24f113f4658a5c536667426,989
26af45f5dfd967225a832838aa4e24a3,988
69b5eaa096c3f9d1e5c398c597f567d6,987
d9e7e7778b32987280a6f2cb9a39c57d,987
b19c48688808720822399ffa9f2dbe2f,985
39c763cca83e654764b7a4a650fb9b7c,984
7c1fea10b5b006671d608b1d7c446ec4,984
87d3c3aeb3ead335511b3ce315eb341e,984
297d5eccd19fa9a83b2630071ff105e4,977
d29ba1220fb8634fa3a107e54497b8a4,976
ca77545ca4d2dfd1431bf61334e2fa3c,975
4a82168aaef173cbb6e46ae88728f919,974
c33a5c3c983090c8b78a28e65052a20d,973
ac6417315ae5da8f9a38ee11de6f7780,972
c8025364abeecb115431bf95c11a747f,972
efff9341f3f8f5237b44ff67ed36a7bf,971
f19516b9ff26bfeb091b30108db4ddbd,965
40536e7ca18e1bce252828e5876466cc,963
bd1d49a326abfa9b1036772e40445430,963
59cea8e446d3834393058e7e0666b6fb,959
